date,days,places,price,num,class,weekday,day_name,weekend
2021-04-21,5,0.7230320699708455,1099.0,710Н,Сидячий,2,Wednesday,0
2021-04-22,5,0.46647230320699706,1960.0,710Н,Сидячий,3,Thursday,0
2021-04-23,5,0.21865889212827988,3351.0,710Н,Сидячий,4,Friday,0
2021-04-24,5,0.5043731778425656,1960.0,710Н,Сидячий,5,Saturday,0
2021-04-25,5,,,710Н,Сидячий,6,Sunday,0
2021-04-26,5,0.6472303206997084,1136.0,710Н,Сидячий,0,Monday,0
2021-04-27,5,0.7201166180758017,1099.0,710Н,Сидячий,1,Tuesday,0
2021-04-28,5,0.5947521865889213,1099.0,710Н,Сидячий,2,Wednesday,0
2021-05-13,5,0.6530612244897959,1922.0,710Н,Сидячий,3,Thursday,0
2021-05-14,5,0.4402332361516035,2987.0,710Н,Сидячий,4,Friday,0
2021-05-15,5,0.6647230320699709,1922.0,710Н,Сидячий,5,Saturday,0
2021-05-16,5,0.5131195335276968,2597.0,710Н,Сидячий,6,Sunday,0
2021-05-17,5,0.8017492711370262,1852.0,710Н,Сидячий,0,Monday,0
2021-05-18,5,0.8833819241982507,1099.0,710Н,Сидячий,1,Tuesday,0
2021-05-19,5,0.7667638483965015,1099.0,710Н,Сидячий,2,Wednesday,0
2021-05-20,5,0.5830903790087464,1099.0,710Н,Сидячий,3,Thursday,0
2021-05-21,5,0.34110787172011664,2878.0,710Н,Сидячий,4,Friday,0
2021-05-22,5,0.43731778425655976,1922.0,710Н,Сидячий,5,Saturday,0
2021-05-23,5,0.46355685131195334,2597.0,710Н,Сидячий,6,Sunday,0
2021-04-05,6,0.7959183673469388,999.0,710Н,Сидячий,0,Monday,0
2021-04-06,6,0.8542274052478134,999.0,710Н,Сидячий,1,Tuesday,0
2021-04-07,6,0.880466472303207,999.0,710Н,Сидячий,2,Wednesday,0
2021-04-08,6,0.6793002915451894,999.0,710Н,Сидячий,3,Thursday,0
2021-04-09,6,0.043731778425655975,5126.0,710Н,Сидячий,4,Friday,0
2021-04-10,6,0.7551020408163265,999.0,710Н,Сидячий,5,Saturday,0
2021-04-11,6,0.39941690962099125,2453.0,710Н,Сидячий,6,Sunday,0
2021-04-12,6,0.8513119533527697,999.0,710Н,Сидячий,0,Monday,0
2021-04-13,6,0.8104956268221575,999.0,710Н,Сидячий,1,Tuesday,0
2021-04-14,6,0.6122448979591837,999.0,710Н,Сидячий,2,Wednesday,0
2021-04-15,6,0.3556851311953353,1099.0,710Н,Сидячий,3,Thursday,0
2021-04-16,6,0.10495626822157435,4756.0,710Н,Сидячий,4,Friday,0
2021-04-17,6,0.5160349854227405,1852.0,710Н,Сидячий,5,Saturday,0
2021-04-18,6,0.4489795918367347,2405.0,710Н,Сидячий,6,Sunday,0
2021-04-19,6,0.8396501457725948,1099.0,710Н,Сидячий,0,Monday,0
2021-04-20,6,0.7784256559766763,1099.0,710Н,Сидячий,1,Tuesday,0
2021-04-21,6,0.7521865889212828,1099.0,710Н,Сидячий,2,Wednesday,0
2021-04-22,6,0.5510204081632653,1099.0,710Н,Сидячий,3,Thursday,0
2021-04-23,6,0.22157434402332363,3229.0,710Н,Сидячий,4,Friday,0
2021-04-24,6,0.5043731778425656,1889.0,710Н,Сидячий,5,Saturday,0
2021-04-25,6,0.34110787172011664,2807.0,710Н,Сидячий,6,Sunday,0
2021-04-26,6,,,710Н,Сидячий,0,Monday,0
2021-04-27,6,0.7201166180758017,1099.0,710Н,Сидячий,1,Tuesday,0
2021-04-28,6,0.641399416909621,1099.0,710Н,Сидячий,2,Wednesday,0
2021-05-13,6,0.673469387755102,1852.0,710Н,Сидячий,3,Thursday,0
2021-05-14,6,0.4577259475218659,2878.0,710Н,Сидячий,4,Friday,0
2021-05-15,6,0.685131195335277,1852.0,710Н,Сидячий,5,Saturday,0
2021-05-16,6,0.5247813411078717,2502.0,710Н,Сидячий,6,Sunday,0
2021-05-17,6,0.8338192419825073,1852.0,710Н,Сидячий,0,Monday,0
2021-05-18,6,0.9416909620991254,1099.0,710Н,Сидячий,1,Tuesday,0
2021-05-19,6,0.8221574344023324,1099.0,710Н,Сидячий,2,Wednesday,0
2021-05-20,6,0.6676384839650146,1099.0,710Н,Сидячий,3,Thursday,0
2021-05-21,6,0.34110787172011664,2878.0,710Н,Сидячий,4,Friday,0
2021-05-22,6,0.44314868804664725,1852.0,710Н,Сидячий,5,Saturday,0
2021-05-23,6,0.47230320699708456,2502.0,710Н,Сидячий,6,Sunday,0
2021-04-05,7,0.8513119533527697,999.0,710Н,Сидячий,0,Monday,0
2021-04-06,7,0.8571428571428571,999.0,710Н,Сидячий,1,Tuesday,0
2021-04-07,7,0.8979591836734694,999.0,710Н,Сидячий,2,Wednesday,0
2021-04-08,7,0.7055393586005831,999.0,710Н,Сидячий,3,Thursday,0
2021-04-09,7,0.04664723032069971,4794.0,710Н,Сидячий,4,Friday,0
2021-04-10,7,0.7813411078717201,999.0,710Н,Сидячий,5,Saturday,0
2021-04-11,7,0.4752186588921283,999.0,710Н,Сидячий,6,Sunday,0
2021-04-12,7,0.8892128279883382,999.0,710Н,Сидячий,0,Monday,0
2021-04-13,7,0.8483965014577259,999.0,710Н,Сидячий,1,Tuesday,0
2021-04-14,7,0.6822157434402333,999.0,710Н,Сидячий,2,Wednesday,0
2021-04-15,7,0.46355685131195334,1852.0,710Н,Сидячий,3,Thursday,0
2021-04-16,7,0.10787172011661808,4209.0,710Н,Сидячий,4,Friday,0
2021-04-17,7,0.5422740524781341,1099.0,710Н,Сидячий,5,Saturday,0
2021-04-18,7,0.46647230320699706,2405.0,710Н,Сидячий,6,Sunday,0
2021-04-19,7,0.8600583090379009,1099.0,710Н,Сидячий,0,Monday,0
2021-04-20,7,0.8075801749271136,1099.0,710Н,Сидячий,1,Tuesday,0
2021-04-21,7,0.8017492711370262,1099.0,710Н,Сидячий,2,Wednesday,0
2021-04-22,7,0.60932944606414,1099.0,710Н,Сидячий,3,Thursday,0
2021-04-23,7,0.2536443148688047,3165.0,710Н,Сидячий,4,Friday,0
2021-04-24,7,0.5043731778425656,1780.0,710Н,Сидячий,5,Saturday,0
2021-04-25,7,0.3469387755102041,2807.0,710Н,Сидячий,6,Sunday,0
2021-04-26,7,0.7551020408163265,1136.0,710Н,Сидячий,0,Monday,0
2021-04-27,7,,,710Н,Сидячий,1,Tuesday,0
2021-04-28,7,0.6618075801749271,1099.0,710Н,Сидячий,2,Wednesday,0
2021-05-13,7,0.685131195335277,1780.0,710Н,Сидячий,3,Thursday,0
2021-05-14,7,0.5422740524781341,2878.0,710Н,Сидячий,4,Friday,0
2021-05-15,7,0.7055393586005831,1852.0,710Н,Сидячий,5,Saturday,0
2021-05-16,7,0.5481049562682215,2502.0,710Н,Сидячий,6,Sunday,0
2021-05-17,7,0.8367346938775511,1852.0,710Н,Сидячий,0,Monday,0
2021-05-18,7,0.967930029154519,2502.0,710Н,Сидячий,1,Tuesday,0
2021-05-19,7,0.8658892128279884,2405.0,710Н,Сидячий,2,Wednesday,0
2021-05-20,7,0.7113702623906706,1099.0,710Н,Сидячий,3,Thursday,0
2021-05-21,7,0.37900874635568516,2878.0,710Н,Сидячий,4,Friday,0
2021-05-22,7,0.4402332361516035,1852.0,710Н,Сидячий,5,Saturday,0
2021-05-23,7,0.48104956268221577,2405.0,710Н,Сидячий,6,Sunday,0
2021-04-05,8,0.8717201166180758,999.0,710Н,Сидячий,0,Monday,0
2021-04-06,8,0.9037900874635568,999.0,710Н,Сидячий,1,Tuesday,0
2021-04-07,8,,,710Н,Сидячий,2,Wednesday,0
2021-04-08,8,0.749271137026239,999.0,710Н,Сидячий,3,Thursday,0
2021-04-09,8,0.05539358600583091,4651.0,710Н,Сидячий,4,Friday,0
2021-04-10,8,0.8075801749271136,999.0,710Н,Сидячий,5,Saturday,0
2021-04-11,8,0.5539358600583091,999.0,710Н,Сидячий,6,Sunday,0
2021-04-12,8,0.9096209912536443,999.0,710Н,Сидячий,0,Monday,0
2021-04-13,8,0.8571428571428571,999.0,710Н,Сидячий,1,Tuesday,0
2021-04-14,8,0.7317784256559767,999.0,710Н,Сидячий,2,Wednesday,0
2021-04-15,8,0.521865889212828,999.0,710Н,Сидячий,3,Thursday,0
2021-04-16,8,0.14868804664723032,4048.0,710Н,Сидячий,4,Friday,0
2021-04-17,8,0.565597667638484,1099.0,710Н,Сидячий,5,Saturday,0
2021-04-18,8,0.47230320699708456,2405.0,710Н,Сидячий,6,Sunday,0
2021-04-19,8,0.880466472303207,1099.0,710Н,Сидячий,0,Monday,0
2021-04-20,8,0.8279883381924198,1099.0,710Н,Сидячий,1,Tuesday,0
2021-04-21,8,0.8454810495626822,1099.0,710Н,Сидячий,2,Wednesday,0
2021-04-22,8,0.6588921282798834,1099.0,710Н,Сидячий,3,Thursday,0
2021-04-23,8,0.27405247813411077,3043.0,710Н,Сидячий,4,Friday,0
2021-04-24,8,0.5189504373177842,1780.0,710Н,Сидячий,5,Saturday,0
2021-04-25,8,0.3877551020408163,2454.0,710Н,Сидячий,6,Sunday,0
2021-04-26,8,0.7755102040816326,1099.0,710Н,Сидячий,0,Monday,0
2021-04-27,8,0.793002915451895,1099.0,710Н,Сидячий,1,Tuesday,0
2021-04-28,8,,,710Н,Сидячий,2,Wednesday,0
2021-05-13,8,0.7055393586005831,1780.0,710Н,Сидячий,3,Thursday,0
2021-05-14,8,0.5626822157434402,2766.0,710Н,Сидячий,4,Friday,0
2021-05-15,8,0.7376093294460642,1780.0,710Н,Сидячий,5,Saturday,0
2021-05-16,8,0.5626822157434402,2405.0,710Н,Сидячий,6,Sunday,0
2021-05-17,8,0.8396501457725948,1780.0,710Н,Сидячий,0,Monday,0
2021-05-18,8,0.967930029154519,2405.0,710Н,Сидячий,1,Tuesday,0
2021-05-19,8,0.9008746355685131,2405.0,710Н,Сидячий,2,Wednesday,0
2021-05-20,8,0.7725947521865889,1780.0,710Н,Сидячий,3,Thursday,0
2021-05-21,8,0.4139941690962099,2766.0,710Н,Сидячий,4,Friday,0
2021-05-22,8,0.4606413994169096,1780.0,710Н,Сидячий,5,Saturday,0
2021-05-23,8,0.4868804664723032,2405.0,710Н,Сидячий,6,Sunday,0
2021-04-05,9,0.8833819241982507,999.0,710Н,Сидячий,0,Monday,0
2021-04-06,9,0.9037900874635568,999.0,710Н,Сидячий,1,Tuesday,0
2021-04-07,9,0.9212827988338192,999.0,710Н,Сидячий,2,Wednesday,0
2021-04-08,9,0.760932944606414,999.0,710Н,Сидячий,3,Thursday,0
2021-04-09,9,0.06997084548104957,1036.0,710Н,Сидячий,4,Friday,0
2021-04-10,9,0.8221574344023324,999.0,710Н,Сидячий,5,Saturday,0
2021-04-11,9,0.5860058309037901,999.0,710Н,Сидячий,6,Sunday,0
2021-04-12,9,0.9212827988338192,999.0,710Н,Сидячий,0,Monday,0
2021-04-13,9,0.8542274052478134,999.0,710Н,Сидячий,1,Tuesday,0
2021-04-14,9,0.7784256559766763,999.0,710Н,Сидячий,2,Wednesday,0
2021-04-15,9,0.5830903790087464,999.0,710Н,Сидячий,3,Thursday,0
2021-04-16,9,0.1457725947521866,3969.0,710Н,Сидячий,4,Friday,0
2021-04-17,9,0.641399416909621,999.0,710Н,Сидячий,5,Saturday,0
2021-04-18,9,0.4752186588921283,2405.0,710Н,Сидячий,6,Sunday,0
2021-04-19,9,0.880466472303207,1099.0,710Н,Сидячий,0,Monday,0
2021-04-20,9,0.8483965014577259,1099.0,710Н,Сидячий,1,Tuesday,0
2021-04-21,9,0.8513119533527697,1099.0,710Н,Сидячий,2,Wednesday,0
2021-04-22,9,0.6997084548104956,1099.0,710Н,Сидячий,3,Thursday,0
2021-04-23,9,0.31486880466472306,3043.0,710Н,Сидячий,4,Friday,0
2021-04-24,9,0.5451895043731778,1099.0,710Н,Сидячий,5,Saturday,0
2021-04-25,9,0.42857142857142855,2405.0,710Н,Сидячий,6,Sunday,0
2021-04-26,9,0.7871720116618076,1099.0,710Н,Сидячий,0,Monday,0
2021-04-27,9,0.8075801749271136,1099.0,710Н,Сидячий,1,Tuesday,0
2021-04-28,9,0.793002915451895,1099.0,710Н,Сидячий,2,Wednesday,0
2021-05-13,9,0.7259475218658892,1780.0,710Н,Сидячий,3,Thursday,0
2021-05-14,9,0.5860058309037901,2766.0,710Н,Сидячий,4,Friday,0
2021-05-15,9,0.7405247813411079,1637.0,710Н,Сидячий,5,Saturday,0
2021-05-16,9,0.5714285714285714,2405.0,710Н,Сидячий,6,Sunday,0
2021-05-17,9,0.8600583090379009,1780.0,710Н,Сидячий,0,Monday,0
2021-05-18,9,,,710Н,Сидячий,1,Tuesday,0
2021-05-19,9,0.9008746355685131,2405.0,710Н,Сидячий,2,Wednesday,0
2021-05-20,9,0.8075801749271136,1780.0,710Н,Сидячий,3,Thursday,0
2021-05-21,9,0.46938775510204084,2544.0,710Н,Сидячий,4,Friday,0
2021-05-22,9,0.4839650145772595,1099.0,710Н,Сидячий,5,Saturday,0
2021-05-23,9,0.4868804664723032,2405.0,710Н,Сидячий,6,Sunday,0
2021-04-05,10,0.9008746355685131,999.0,710Н,Сидячий,0,Monday,0
2021-04-06,10,0.9037900874635568,999.0,710Н,Сидячий,1,Tuesday,0
2021-04-07,10,0.9271137026239067,999.0,710Н,Сидячий,2,Wednesday,0
2021-04-08,10,0.8279883381924198,999.0,710Н,Сидячий,3,Thursday,0
2021-04-09,10,0.08746355685131195,1036.0,710Н,Сидячий,4,Friday,0
2021-04-10,10,0.8279883381924198,999.0,710Н,Сидячий,5,Saturday,0
2021-04-11,10,0.6209912536443148,999.0,710Н,Сидячий,6,Sunday,0
2021-04-12,10,0.9591836734693877,999.0,710Н,Сидячий,0,Monday,0
2021-04-13,10,0.8717201166180758,999.0,710Н,Сидячий,1,Tuesday,0
2021-04-14,10,0.7871720116618076,999.0,710Н,Сидячий,2,Wednesday,0
2021-04-15,10,0.6268221574344023,999.0,710Н,Сидячий,3,Thursday,0
2021-04-16,10,0.1661807580174927,4363.0,710Н,Сидячий,4,Friday,0
2021-04-17,10,0.6676384839650146,999.0,710Н,Сидячий,5,Saturday,0
2021-04-18,10,0.5860058309037901,999.0,710Н,Сидячий,6,Sunday,0
2021-04-19,10,0.8950437317784257,1099.0,710Н,Сидячий,0,Monday,0
2021-04-20,10,0.8513119533527697,1099.0,710Н,Сидячий,1,Tuesday,0
2021-04-21,10,0.8600583090379009,1099.0,710Н,Сидячий,2,Wednesday,0
2021-04-22,10,0.7288629737609329,1099.0,710Н,Сидячий,3,Thursday,0
2021-04-23,10,0.31486880466472306,3689.0,710Н,Сидячий,4,Friday,0
2021-04-24,10,0.5889212827988338,1099.0,710Н,Сидячий,5,Saturday,0
2021-04-25,10,0.4402332361516035,2433.0,710Н,Сидячий,6,Sunday,0
2021-04-26,10,0.7871720116618076,1099.0,710Н,Сидячий,0,Monday,0
2021-04-27,10,0.8134110787172012,1099.0,710Н,Сидячий,1,Tuesday,0
2021-04-28,10,0.8104956268221575,1099.0,710Н,Сидячий,2,Wednesday,0
2021-05-13,10,0.7346938775510204,1637.0,710Н,Сидячий,3,Thursday,0
2021-05-14,10,0.5889212827988338,2544.0,710Н,Сидячий,4,Friday,0
2021-05-15,10,0.7376093294460642,1637.0,710Н,Сидячий,5,Saturday,0
2021-05-16,10,0.5801749271137027,2212.0,710Н,Сидячий,6,Sunday,0
2021-05-17,10,0.8746355685131195,1637.0,710Н,Сидячий,0,Monday,0
2021-05-18,10,0.967930029154519,2212.0,710Н,Сидячий,1,Tuesday,0
2021-05-19,10,0.9008746355685131,2212.0,710Н,Сидячий,2,Wednesday,0
2021-05-20,10,0.8221574344023324,1637.0,710Н,Сидячий,3,Thursday,0
2021-05-21,10,0.5072886297376094,2544.0,710Н,Сидячий,4,Friday,0
2021-05-22,10,0.5043731778425656,1801.0,710Н,Сидячий,5,Saturday,0
2021-05-23,10,0.5860058309037901,1099.0,710Н,Сидячий,6,Sunday,0
2021-04-05,11,0.9067055393586005,999.0,710Н,Сидячий,0,Monday,0
2021-04-06,11,0.9096209912536443,999.0,710Н,Сидячий,1,Tuesday,0
2021-04-07,11,0.9387755102040817,999.0,710Н,Сидячий,2,Wednesday,0
2021-04-08,11,0.8425655976676385,999.0,710Н,Сидячий,3,Thursday,0
2021-04-09,11,0.25072886297376096,1036.0,710Н,Сидячий,4,Friday,0
2021-04-10,11,0.8279883381924198,999.0,710Н,Сидячий,5,Saturday,0
2021-04-11,11,0.6472303206997084,999.0,710Н,Сидячий,6,Sunday,0
2021-04-12,11,0.9591836734693877,999.0,710Н,Сидячий,0,Monday,0
2021-04-13,11,0.8950437317784257,999.0,710Н,Сидячий,1,Tuesday,0
2021-04-14,11,0.7959183673469388,999.0,710Н,Сидячий,2,Wednesday,0
2021-04-15,11,0.641399416909621,999.0,710Н,Сидячий,3,Thursday,0
2021-04-16,11,0.1749271137026239,4526.0,710Н,Сидячий,4,Friday,0
2021-04-17,11,0.6909620991253644,999.0,710Н,Сидячий,5,Saturday,0
2021-04-18,11,0.6239067055393586,999.0,710Н,Сидячий,6,Sunday,0
2021-04-19,11,0.9125364431486881,999.0,710Н,Сидячий,0,Monday,0
2021-04-20,11,0.8513119533527697,1099.0,710Н,Сидячий,1,Tuesday,0
2021-04-21,11,0.8658892128279884,1099.0,710Н,Сидячий,2,Wednesday,0
2021-04-22,11,0.7405247813411079,1099.0,710Н,Сидячий,3,Thursday,0
2021-04-23,11,0.34402332361516036,3689.0,710Н,Сидячий,4,Friday,0
2021-04-24,11,0.6034985422740525,1099.0,710Н,Сидячий,5,Saturday,0
2021-04-25,11,0.45481049562682213,2433.0,710Н,Сидячий,6,Sunday,0
2021-04-26,11,0.7900874635568513,1099.0,710Н,Сидячий,0,Monday,0
2021-04-27,11,0.8163265306122449,1099.0,710Н,Сидячий,1,Tuesday,0
2021-04-28,11,0.8192419825072886,1099.0,710Н,Сидячий,2,Wednesday,0
2021-05-13,11,0.7376093294460642,1637.0,710Н,Сидячий,3,Thursday,0
2021-05-14,11,0.6034985422740525,2544.0,710Н,Сидячий,4,Friday,0
2021-05-15,11,0.7463556851311953,1637.0,710Н,Сидячий,5,Saturday,0
2021-05-16,11,0.5918367346938775,2212.0,710Н,Сидячий,6,Sunday,0
2021-05-17,11,0.8862973760932945,1637.0,710Н,Сидячий,0,Monday,0
2021-05-18,11,0.967930029154519,2212.0,710Н,Сидячий,1,Tuesday,0
2021-05-19,11,0.9067055393586005,2212.0,710Н,Сидячий,2,Wednesday,0
2021-05-20,11,0.8250728862973761,1637.0,710Н,Сидячий,3,Thursday,0
2021-05-21,11,0.521865889212828,2544.0,710Н,Сидячий,4,Friday,0
2021-05-22,11,0.5043731778425656,1801.0,710Н,Сидячий,5,Saturday,0
2021-05-23,11,0.6618075801749271,2212.0,710Н,Сидячий,6,Sunday,0
2021-04-05,12,0.9067055393586005,999.0,710Н,Сидячий,0,Monday,0
2021-04-06,12,0.9154518950437318,999.0,710Н,Сидячий,1,Tuesday,0
2021-04-07,12,0.9446064139941691,999.0,710Н,Сидячий,2,Wednesday,0
2021-04-08,12,0.8513119533527697,999.0,710Н,Сидячий,3,Thursday,0
2021-04-09,12,0.3177842565597668,999.0,710Н,Сидячий,4,Friday,0
2021-04-10,12,0.8688046647230321,999.0,710Н,Сидячий,5,Saturday,0
2021-04-11,12,0.6559766763848397,999.0,710Н,Сидячий,6,Sunday,0
2021-04-12,12,0.9620991253644315,999.0,710Н,Сидячий,0,Monday,0
2021-04-13,12,0.9037900874635568,999.0,710Н,Сидячий,1,Tuesday,0
2021-04-14,12,0.8367346938775511,999.0,710Н,Сидячий,2,Wednesday,0
2021-04-15,12,0.6618075801749271,999.0,710Н,Сидячий,3,Thursday,0
2021-04-16,12,0.17201166180758018,4526.0,710Н,Сидячий,4,Friday,0
2021-04-17,12,0.7113702623906706,999.0,710Н,Сидячий,5,Saturday,0
2021-04-18,12,0.673469387755102,999.0,710Н,Сидячий,6,Sunday,0
2021-04-19,12,0.9212827988338192,999.0,710Н,Сидячий,0,Monday,0
2021-04-20,12,0.8629737609329446,999.0,710Н,Сидячий,1,Tuesday,0
2021-04-21,12,0.8688046647230321,1099.0,710Н,Сидячий,2,Wednesday,0
2021-04-22,12,0.7463556851311953,1099.0,710Н,Сидячий,3,Thursday,0
2021-04-23,12,0.34402332361516036,3689.0,710Н,Сидячий,4,Friday,0
2021-04-24,12,0.6239067055393586,1099.0,710Н,Сидячий,5,Saturday,0
2021-04-25,12,0.4577259475218659,2433.0,710Н,Сидячий,6,Sunday,0
2021-04-26,12,0.8075801749271136,1099.0,710Н,Сидячий,0,Monday,0
2021-04-27,12,0.8338192419825073,1099.0,710Н,Сидячий,1,Tuesday,0
2021-04-28,12,0.8338192419825073,1099.0,710Н,Сидячий,2,Wednesday,0
2021-05-13,12,0.7580174927113703,1637.0,710Н,Сидячий,3,Thursday,0
2021-05-14,12,0.6209912536443148,2544.0,710Н,Сидячий,4,Friday,0
2021-05-15,12,0.7580174927113703,1637.0,710Н,Сидячий,5,Saturday,0
2021-05-16,12,0.597667638483965,2212.0,710Н,Сидячий,6,Sunday,0
2021-05-17,12,0.8833819241982507,1637.0,710Н,Сидячий,0,Monday,0
2021-05-18,12,0.9708454810495627,2212.0,710Н,Сидячий,1,Tuesday,0
2021-05-19,12,0.9154518950437318,2212.0,710Н,Сидячий,2,Wednesday,0
2021-05-20,12,0.8250728862973761,1637.0,710Н,Сидячий,3,Thursday,0
2021-05-21,12,0.5364431486880467,2544.0,710Н,Сидячий,4,Friday,0
2021-05-22,12,0.5072886297376094,1801.0,710Н,Сидячий,5,Saturday,0
2021-05-23,12,0.6822157434402333,2212.0,710Н,Сидячий,6,Sunday,0
2021-04-05,13,,,710Н,Сидячий,0,Monday,0
2021-04-06,13,0.9154518950437318,999.0,710Н,Сидячий,1,Tuesday,0
2021-04-07,13,0.956268221574344,999.0,710Н,Сидячий,2,Wednesday,0
2021-04-08,13,0.8658892128279884,999.0,710Н,Сидячий,3,Thursday,0
2021-04-09,13,0.3760932944606414,999.0,710Н,Сидячий,4,Friday,0
2021-04-10,13,0.8862973760932945,999.0,710Н,Сидячий,5,Saturday,0
2021-04-11,13,0.6909620991253644,999.0,710Н,Сидячий,6,Sunday,0
2021-04-12,13,0.9620991253644315,999.0,710Н,Сидячий,0,Monday,0
2021-04-13,13,0.924198250728863,999.0,710Н,Сидячий,1,Tuesday,0
2021-04-14,13,0.8571428571428571,999.0,710Н,Сидячий,2,Wednesday,0
2021-04-15,13,0.673469387755102,999.0,710Н,Сидячий,3,Thursday,0
2021-04-16,13,0.17201166180758018,4526.0,710Н,Сидячий,4,Friday,0
2021-04-17,13,0.717201166180758,999.0,710Н,Сидячий,5,Saturday,0
2021-04-18,13,0.7230320699708455,999.0,710Н,Сидячий,6,Sunday,0
2021-04-19,13,0.9329446064139941,999.0,710Н,Сидячий,0,Monday,0
2021-04-20,13,0.8688046647230321,999.0,710Н,Сидячий,1,Tuesday,0
2021-04-21,13,0.8892128279883382,999.0,710Н,Сидячий,2,Wednesday,0
2021-04-22,13,0.7580174927113703,1099.0,710Н,Сидячий,3,Thursday,0
2021-04-23,13,0.3498542274052478,3689.0,710Н,Сидячий,4,Friday,0
2021-04-24,13,0.6501457725947521,1099.0,710Н,Сидячий,5,Saturday,0
2021-04-25,13,0.45481049562682213,2433.0,710Н,Сидячий,6,Sunday,0
2021-04-26,13,0.8163265306122449,1099.0,710Н,Сидячий,0,Monday,0
2021-04-27,13,0.8425655976676385,1099.0,710Н,Сидячий,1,Tuesday,0
2021-04-28,13,0.8513119533527697,1099.0,710Н,Сидячий,2,Wednesday,0
2021-05-13,13,0.7755102040816326,1637.0,710Н,Сидячий,3,Thursday,0
2021-05-14,13,0.6297376093294461,2544.0,710Н,Сидячий,4,Friday,0
2021-05-15,13,0.7580174927113703,1637.0,710Н,Сидячий,5,Saturday,0
2021-05-16,13,0.6064139941690962,2212.0,710Н,Сидячий,6,Sunday,0
2021-05-17,13,0.9008746355685131,1637.0,710Н,Сидячий,0,Monday,0
2021-05-18,13,0.9737609329446064,2212.0,710Н,Сидячий,1,Tuesday,0
2021-05-19,13,0.9154518950437318,1877.0,710Н,Сидячий,2,Wednesday,0
2021-05-20,13,0.8338192419825073,1637.0,710Н,Сидячий,3,Thursday,0
2021-05-21,13,0.5568513119533528,2544.0,710Н,Сидячий,4,Friday,0
2021-05-22,13,0.5160349854227405,2014.0,710Н,Сидячий,5,Saturday,0
2021-05-23,13,0.7113702623906706,2212.0,710Н,Сидячий,6,Sunday,0
2021-04-05,14,,,710Н,Сидячий,0,Monday,0
2021-04-06,14,,,710Н,Сидячий,1,Tuesday,0
2021-04-07,14,0.956268221574344,999.0,710Н,Сидячий,2,Wednesday,0
2021-04-08,14,0.880466472303207,999.0,710Н,Сидячий,3,Thursday,0
2021-04-09,14,0.4402332361516035,999.0,710Н,Сидячий,4,Friday,0
2021-04-10,14,0.8950437317784257,999.0,710Н,Сидячий,5,Saturday,0
2021-04-11,14,0.7113702623906706,999.0,710Н,Сидячий,6,Sunday,0
2021-04-12,14,0.9650145772594753,999.0,710Н,Сидячий,0,Monday,0
2021-04-13,14,0.924198250728863,999.0,710Н,Сидячий,1,Tuesday,0
2021-04-14,14,0.8600583090379009,999.0,710Н,Сидячий,2,Wednesday,0
2021-04-15,14,0.7317784256559767,999.0,710Н,Сидячий,3,Thursday,0
2021-04-16,14,0.18075801749271136,4448.0,710Н,Сидячий,4,Friday,0
2021-04-17,14,0.7317784256559767,999.0,710Н,Сидячий,5,Saturday,0
2021-04-18,14,0.7317784256559767,999.0,710Н,Сидячий,6,Sunday,0
2021-04-19,14,0.9475218658892128,999.0,710Н,Сидячий,0,Monday,0
2021-04-20,14,0.8688046647230321,999.0,710Н,Сидячий,1,Tuesday,0
2021-04-21,14,0.8979591836734694,999.0,710Н,Сидячий,2,Wednesday,0
2021-04-22,14,0.7900874635568513,999.0,710Н,Сидячий,3,Thursday,0
2021-04-23,14,0.3498542274052478,3069.0,710Н,Сидячий,4,Friday,0
2021-04-24,14,0.673469387755102,1099.0,710Н,Сидячий,5,Saturday,0
2021-04-25,14,0.46647230320699706,2722.0,710Н,Сидячий,6,Sunday,0
